probe_id,timestamp,readable_time,selected_ip,in_dns_set,avg_rtt
1004463,1759903427,2025-10-08 08:03:47,142.251.140.78,1,48.144710599999996
1006285,1759903430,2025-10-08 08:03:50,172.217.23.110,1,7.167107
1006437,1759903429,2025-10-08 08:03:49,142.250.203.238,1,29.126532299999997
1008095,1759903422,2025-10-08 08:03:42,216.58.214.78,0,17.2921227
1008172,1759903431,2025-10-08 08:03:51,142.251.140.78,1,61.31698300000001
1008837,1759903427,2025-10-08 08:03:47,,0,-1
1009077,1759903424,2025-10-08 08:03:44,74.125.68.190,1,2.4792275
1009200,1759903423,2025-10-08 08:03:43,142.250.78.110,1,0.9292171
1009234,1759903432,2025-10-08 08:03:52,142.250.180.174,1,10.6521816
1009868,1759903421,2025-10-08 08:03:41,216.58.213.110,1,6.3507102
1010397,1759903420,2025-10-08 08:03:40,172.217.23.110,1,2.8677321
1010399,1759903422,2025-10-08 08:03:42,142.250.179.206,1,0.9457926000000001
1010625,1759903430,2025-10-08 08:03:50,142.250.64.78,0,214.59558159999997
1011004,1759903421,2025-10-08 08:03:41,64.233.161.198,0,3.8732846000000003
1011275,1759903431,2025-10-08 08:03:51,142.251.36.142,1,9.0164556
1012213,1759903420,2025-10-08 08:03:40,216.58.208.206,1,6.5664079000000015
1005046,1759903498,2025-10-08 08:04:58,142.250.181.238,1,17.470244299999997
1005737,1759903496,2025-10-08 08:04:56,142.250.187.78,1,3.9040126
1005819,1759903498,2025-10-08 08:04:58,142.250.9.190,1,15.537448200000004
1009428,1759903499,2025-10-08 08:04:59,142.250.179.142,1,2.0419779999999994
1010509,1759903498,2025-10-08 08:04:58,216.58.207.238,1,1.7262349999999997
1010615,1759903497,2025-10-08 08:04:57,142.250.181.238,1,0.7245986
1010815,1759903495,2025-10-08 08:04:55,209.85.202.136,1,20.812084499999997
1012349,1759903494,2025-10-08 08:04:54,142.250.71.174,1,0.7743342000000001
50201,1759903452,2025-10-08 08:04:12,172.253.115.136,1,35.4359084
51062,1759903481,2025-10-08 08:04:41,216.58.214.14,1,12.3033792
51802,1759903475,2025-10-08 08:04:35,142.251.32.78,1,8.2351459
51943,1759903480,2025-10-08 08:04:40,142.250.189.206,1,22.243374900000003
52015,1759903458,2025-10-08 08:04:18,142.251.179.93,1,23.7367669
52229,1759903454,2025-10-08 08:04:14,142.250.80.14,1,19.404604099999997
52235,1759903449,2025-10-08 08:04:09,142.251.186.190,1,11.117179199999999
52645,1759903453,2025-10-08 08:04:13,142.250.191.110,1,23.683087399999998
52969,1759903480,2025-10-08 08:04:40,142.250.200.78,1,8.8304833
53309,1759903456,2025-10-08 08:04:16,142.250.181.238,1,5.719037600000001
54268,1759903475,2025-10-08 08:04:35,142.250.80.46,1,5.063524900000001
54374,1759903453,2025-10-08 08:04:13,216.58.211.14,0,42.0159542
54627,1759903457,2025-10-08 08:04:17,108.177.14.198,1,41.831625
54647,1759903476,2025-10-08 08:04:36,216.58.209.46,1,19.367549999999998
54670,1759903453,2025-10-08 08:04:13,172.217.16.46,1,9.053162399999998
54949,1759903487,2025-10-08 08:04:47,142.251.209.14,1,13.0092377
54969,1759903487,2025-10-08 08:04:47,142.250.185.142,1,8.040042
55012,1759903475,2025-10-08 08:04:35,142.250.185.142,1,16.219658400000004
55290,1759903487,2025-10-08 08:04:47,172.217.20.206,1,6.695579099999999
55330,1759903454,2025-10-08 08:04:14,142.250.188.238,1,8.4534415
55515,1759903455,2025-10-08 08:04:15,142.250.204.14,1,16.855199799999998
55584,1759903477,2025-10-08 08:04:37,209.85.233.198,0,74.9013875
55761,1759903482,2025-10-08 08:04:42,142.251.163.93,1,5.6809208
55859,1759903450,2025-10-08 08:04:10,142.250.203.142,1,4.5959750999999995
60105,1759903477,2025-10-08 08:04:37,142.251.33.174,1,14.733407499999998
60135,1759903478,2025-10-08 08:04:38,142.250.200.142,1,34.0826694
60254,1759903479,2025-10-08 08:04:39,142.251.32.110,1,10.5774276
60339,1759903488,2025-10-08 08:04:48,142.251.30.91,1,13.556926599999997
60433,1759903459,2025-10-08 08:04:19,142.251.12.190,1,41.377978799999994
60525,1759903460,2025-10-08 08:04:20,142.250.200.78,1,106.34745190000001
60689,1759903449,2025-10-08 08:04:09,142.250.188.238,1,128.7396007
60958,1759903452,2025-10-08 08:04:12,142.250.176.14,1,3.3450176999999996
61181,1759903448,2025-10-08 08:04:08,216.58.208.206,1,13.379104200000004
61364,1759903486,2025-10-08 08:04:46,142.251.29.93,1,10.97011
61448,1759903457,2025-10-08 08:04:17,66.102.1.93,1,13.583160400000002
61476,1759903455,2025-10-08 08:04:15,142.250.184.174,1,26.9526916
61747,1759903475,2025-10-08 08:04:35,142.251.47.110,1,8.980925500000001
61915,1759903474,2025-10-08 08:04:34,142.250.73.110,1,6.385805899999999
62093,1759903461,2025-10-08 08:04:21,172.217.20.174,1,8.5259458
62174,1759903449,2025-10-08 08:04:09,142.251.30.190,1,7.2618915
62602,1759903475,2025-10-08 08:04:35,142.251.39.14,1,126.12724710000002
62732,1759903455,2025-10-08 08:04:15,142.250.186.174,0,8.3018725
62832,1759903478,2025-10-08 08:04:38,172.217.24.46,1,5.5061834
62917,1759903454,2025-10-08 08:04:14,172.253.63.136,1,248.50054129999998
62939,1759903486,2025-10-08 08:04:46,142.250.178.174,0,14.441466700000001
63046,1759903450,2025-10-08 08:04:10,142.250.186.78,1,47.9831042
6372,1759903497,2025-10-08 08:04:57,142.250.185.174,1,9.5939157
64089,1759903478,2025-10-08 08:04:38,142.250.185.174,1,25.350640399999996
64609,1759903477,2025-10-08 08:04:37,142.251.30.190,1,122.8818051
64786,1759903484,2025-10-08 08:04:44,142.250.217.206,1,150.10359840000004
65132,1759903476,2025-10-08 08:04:36,216.58.211.14,1,76.36815320000001
65369,1759903486,2025-10-08 08:04:46,142.250.205.110,1,84.2870028
65505,1759903461,2025-10-08 08:04:21,142.250.203.142,1,84.67375519999999
65507,1759903450,2025-10-08 08:04:10,142.250.185.142,1,38.479471399999994
65581,1759903458,2025-10-08 08:04:18,142.250.184.174,1,14.141906600000002
65779,1759903462,2025-10-08 08:04:22,142.250.147.93,1,27.128936799999998
7249,1759903495,2025-10-08 08:04:55,172.217.16.46,1,2.8280055
7520,1759903495,2025-10-08 08:04:55,192.178.54.142,1,17.840279599999995
1003233,1759903503,2025-10-08 08:05:03,172.217.175.238,1,6.286438799999999
1003512,1759903501,2025-10-08 08:05:01,142.251.36.78,1,4.6230775
1003539,1759903505,2025-10-08 08:05:05,142.250.179.110,1,4.4074821
1003842,1759903505,2025-10-08 08:05:05,142.250.203.110,1,4.0284556
1005339,1759903504,2025-10-08 08:05:04,173.194.222.198,1,30.5153216
1007642,1759903503,2025-10-08 08:05:03,172.217.18.206,1,8.984079999999999
1008266,1759903504,2025-10-08 08:05:04,172.253.122.91,0,12.594695
1009611,1759903500,2025-10-08 08:05:00,142.250.184.238,1,2.4577582
1010732,1759903504,2025-10-08 08:05:04,142.250.182.78,1,24.110182800000004
1011229,1759903500,2025-10-08 08:05:00,142.250.198.174,1,34.7455147
1012170,1759903500,2025-10-08 08:05:00,172.217.23.206,1,0.825061
6492,1759903502,2025-10-08 08:05:02,172.217.12.142,1,0.7780054
7548,1759903579,2025-10-08 08:06:19,142.250.204.14,1,32.2777395
1002570,1759903833,2025-10-08 08:10:33,142.250.184.206,1,5.5595840999999995
1003136,1759903830,2025-10-08 08:10:30,172.253.116.91,1,8.808565
1003139,1759903823,2025-10-08 08:10:23,142.251.12.136,1,29.3045544
1004171,1759903821,2025-10-08 08:10:21,142.250.198.78,1,4.2968097
1004463,1759903827,2025-10-08 08:10:27,142.250.184.142,1,49.005203900000005
1006285,1759903829,2025-10-08 08:10:29,142.250.185.206,0,6.6790835
1006437,1759903824,2025-10-08 08:10:24,142.250.74.206,1,19.6270649
1008095,1759903822,2025-10-08 08:10:22,142.250.178.206,1,12.0962727
1008172,1759903824,2025-10-08 08:10:24,142.250.185.78,0,35.3575699
1008837,1759903839,2025-10-08 08:10:39,,0,-1
1009077,1759903823,2025-10-08 08:10:23,64.233.170.91,0,2.5203806
1009200,1759903825,2025-10-08 08:10:25,172.217.172.46,1,0.7417797
1009234,1759903822,2025-10-08 08:10:22,142.250.180.142,1,10.6703656
1009868,1759903832,2025-10-08 08:10:32,172.217.20.78,1,6.325611099999999
1010397,1759903822,2025-10-08 08:10:22,142.250.184.238,1,2.787168
1010399,1759903826,2025-10-08 08:10:26,142.251.36.46,1,0.7188701999999999
1010625,1759903820,2025-10-08 08:10:20,142.250.72.110,1,222.58018339999998
1011004,1759903821,2025-10-08 08:10:21,209.85.233.198,1,3.9276457000000007
1011275,1759903826,2025-10-08 08:10:26,142.251.36.142,1,9.0332949
1012213,1759903824,2025-10-08 08:10:24,216.58.209.14,1,6.572931799999999
50201,1759903853,2025-10-08 08:10:53,172.253.115.190,1,35.957487400000005
52015,1759903856,2025-10-08 08:10:56,142.251.179.136,1,23.7873585
52235,1759903848,2025-10-08 08:10:48,173.194.208.136,1,11.80575
52645,1759903853,2025-10-08 08:10:53,142.250.190.14,1,23.9427752
54374,1759903857,2025-10-08 08:10:57,142.250.74.14,1,36.434987400000004
54627,1759903848,2025-10-08 08:10:48,209.85.233.198,1,42.628275200000004
54670,1759903848,2025-10-08 08:10:48,216.58.208.206,1,7.493991599999999
55330,1759903858,2025-10-08 08:10:58,172.217.12.142,1,8.721733400000002
55515,1759903848,2025-10-08 08:10:48,142.250.67.14,1,16.4397749
55859,1759903850,2025-10-08 08:10:50,172.217.16.14,1,4.943675
60433,1759903850,2025-10-08 08:10:50,172.253.118.93,1,41.2335907
60525,1759903859,2025-10-08 08:10:59,142.251.47.142,1,148.4023889
60689,1759903856,2025-10-08 08:10:56,142.250.72.142,1,133.3419963
60958,1759903859,2025-10-08 08:10:59,142.250.68.46,1,3.2150972
61181,1759903853,2025-10-08 08:10:53,142.250.203.142,1,11.8994403
61448,1759903853,2025-10-08 08:10:53,74.125.133.93,1,14.869007700000003
61476,1759903858,2025-10-08 08:10:58,142.250.184.174,1,27.4344023
62093,1759903858,2025-10-08 08:10:58,142.250.201.174,1,7.7139888
62174,1759903856,2025-10-08 08:10:56,142.250.117.190,1,7.0590965
62732,1759903853,2025-10-08 08:10:53,142.250.179.142,0,11.022633599999999
63046,1759903852,2025-10-08 08:10:52,216.58.212.142,1,37.3945791
65505,1759903851,2025-10-08 08:10:51,216.58.209.14,1,86.1083328
65507,1759903847,2025-10-08 08:10:47,216.58.207.206,1,13.681080500000002
65581,1759903854,2025-10-08 08:10:54,142.250.200.110,1,12.697170400000001
65779,1759903848,2025-10-08 08:10:48,142.250.147.91,1,26.8776005
1003233,1759903904,2025-10-08 08:11:44,172.217.161.78,0,4.745565
1003512,1759903900,2025-10-08 08:11:40,142.251.37.110,1,4.311186
1003539,1759903896,2025-10-08 08:11:36,172.217.20.174,1,4.703530299999999
1003842,1759903901,2025-10-08 08:11:41,142.250.203.110,1,4.029275
1005046,1759903894,2025-10-08 08:11:34,142.250.186.174,1,8.894756300000001
1005339,1759903903,2025-10-08 08:11:43,74.125.131.198,1,30.5948646
1005737,1759903899,2025-10-08 08:11:39,142.250.187.46,1,3.7693782999999996
1005819,1759903891,2025-10-08 08:11:31,172.217.215.91,1,16.0152935
1007642,1759903891,2025-10-08 08:11:31,142.250.179.78,1,9.0240585
1008266,1759903892,2025-10-08 08:11:32,142.251.35.174,0,12.4855155
1009428,1759903904,2025-10-08 08:11:44,142.251.36.14,1,5.7131719
1009611,1759903900,2025-10-08 08:11:40,142.250.186.142,1,2.4424690999999994
1010509,1759903897,2025-10-08 08:11:37,216.58.207.206,1,1.3649274999999998
1010615,1759903900,2025-10-08 08:11:40,142.250.186.110,1,0.9216495
1010732,1759903897,2025-10-08 08:11:37,142.250.182.78,1,24.1004953
1010815,1759903898,2025-10-08 08:11:38,209.85.203.91,1,20.7578507
1011229,1759903893,2025-10-08 08:11:33,142.250.197.78,1,35.123987
1012170,1759903895,2025-10-08 08:11:35,216.58.208.110,1,0.776214
1012349,1759903896,2025-10-08 08:11:36,142.250.199.206,1,1.1427461
51062,1759903887,2025-10-08 08:11:27,172.217.23.206,1,12.618054100000002
51802,1759903884,2025-10-08 08:11:24,142.251.41.78,1,6.2000168
51943,1759903875,2025-10-08 08:11:15,142.251.46.238,1,21.858779199999997
52229,1759903860,2025-10-08 08:11:00,142.250.65.238,1,20.417196
52969,1759903882,2025-10-08 08:11:22,142.250.185.14,1,8.59345
53309,1759903865,2025-10-08 08:11:05,142.250.74.206,1,5.540037400000001
54268,1759903879,2025-10-08 08:11:19,142.251.40.238,1,5.2794167000000005
54647,1759903878,2025-10-08 08:11:18,216.58.204.142,1,18.657712799999995
54949,1759903888,2025-10-08 08:11:28,216.58.204.142,1,12.900912799999997
54969,1759903887,2025-10-08 08:11:27,142.250.74.206,1,7.5919583
55012,1759903880,2025-10-08 08:11:20,216.239.38.119,1,16.452391900000002
55290,1759903877,2025-10-08 08:11:17,142.250.179.110,1,7.599208300000001
55584,1759903888,2025-10-08 08:11:28,64.233.164.198,1,74.92357899999999
55761,1759903875,2025-10-08 08:11:15,172.253.62.190,1,6.023083300000001
60105,1759903882,2025-10-08 08:11:22,172.217.165.14,1,16.0559783
60135,1759903881,2025-10-08 08:11:21,142.250.200.78,1,33.4908861
60254,1759903886,2025-10-08 08:11:26,142.250.65.238,1,10.0756343
60339,1759903876,2025-10-08 08:11:16,142.251.30.136,1,13.6356313
61364,1759903875,2025-10-08 08:11:15,142.251.29.91,1,10.990887400000002
61747,1759903884,2025-10-08 08:11:24,142.251.47.110,1,9.0220825
61915,1759903884,2025-10-08 08:11:24,142.250.69.174,1,6.166888999999999
62602,1759903878,2025-10-08 08:11:18,142.250.180.238,1,70.06268755555556
62832,1759903876,2025-10-08 08:11:16,172.217.24.46,1,6.0027964
62917,1759903862,2025-10-08 08:11:02,142.250.198.142,1,62.00513070000001
62939,1759903875,2025-10-08 08:11:15,216.58.215.174,1,14.2436075
6372,1759903902,2025-10-08 08:11:42,142.250.186.78,1,9.2555509
64089,1759903875,2025-10-08 08:11:15,142.250.184.206,1,22.816484200000005
64609,1759903891,2025-10-08 08:11:31,142.250.184.174,1,102.1554527
64786,1759903880,2025-10-08 08:11:20,172.217.165.206,1,149.2122045
6492,1759903899,2025-10-08 08:11:39,142.250.189.14,1,0.8578582000000001
65132,1759903888,2025-10-08 08:11:28,216.58.207.238,1,76.3507949
65369,1759903875,2025-10-08 08:11:15,142.251.221.206,0,81.4025959
7249,1759903894,2025-10-08 08:11:34,142.250.203.206,1,2.6627041
7520,1759903901,2025-10-08 08:11:41,172.217.170.142,1,19.0868635
7548,1759903978,2025-10-08 08:12:58,142.251.221.78,1,27.3102381
1002570,1759904232,2025-10-08 08:17:12,216.58.206.46,1,5.5668312
1003136,1759904233,2025-10-08 08:17:13,209.85.203.93,1,77.1278058
1003139,1759904227,2025-10-08 08:17:07,142.251.12.93,1,42.6547783
1004171,1759904231,2025-10-08 08:17:11,142.250.204.46,1,5.0664941
1004463,1759904232,2025-10-08 08:17:12,142.250.187.174,1,47.2331343
1006285,1759904228,2025-10-08 08:17:08,172.217.18.14,1,6.625653099999999
1006437,1759904221,2025-10-08 08:17:01,216.58.206.78,1,20.047598699999998
1008095,1759904222,2025-10-08 08:17:02,172.217.168.46,1,13.989500099999997
1008172,1759904226,2025-10-08 08:17:06,216.58.208.206,1,54.44870590000001
1008837,1759904236,2025-10-08 08:17:16,,0,-1
1009077,1759904227,2025-10-08 08:17:07,74.125.130.136,1,1.9125067000000002
1009200,1759904220,2025-10-08 08:17:00,142.251.135.238,1,0.8628606999999999
1009234,1759904233,2025-10-08 08:17:13,216.58.204.142,1,10.944120100000001
1009868,1759904232,2025-10-08 08:17:12,172.217.169.206,1,6.187515200000001
1010397,1759904227,2025-10-08 08:17:07,142.250.186.46,1,2.8398928000000003
1010399,1759904221,2025-10-08 08:17:01,142.250.179.174,1,0.9295753999999998
1010625,1759904234,2025-10-08 08:17:14,142.251.40.142,0,218.4485529
1011004,1759904223,2025-10-08 08:17:03,64.233.161.198,0,5.225180000000001
1011275,1759904227,2025-10-08 08:17:07,142.251.36.142,1,9.0718259
1012213,1759904225,2025-10-08 08:17:05,142.250.203.206,1,6.422506700000001
50201,1759904249,2025-10-08 08:17:29,142.251.163.91,1,35.6968418
51943,1759904279,2025-10-08 08:17:59,142.250.189.238,1,21.09905
52015,1759904252,2025-10-08 08:17:32,64.233.180.136,1,19.4399292
52229,1759904252,2025-10-08 08:17:32,142.250.80.110,1,19.977862500000004
52235,1759904258,2025-10-08 08:17:38,142.250.113.190,1,12.849741500000002
52645,1759904261,2025-10-08 08:17:41,142.250.190.46,1,22.7791291
53309,1759904261,2025-10-08 08:17:41,142.250.185.238,1,5.6338793
54374,1759904253,2025-10-08 08:17:33,142.250.74.14,1,34.0692334
54627,1759904257,2025-10-08 08:17:37,64.233.161.198,1,45.6255959
54647,1759904276,2025-10-08 08:17:56,142.251.209.46,1,18.600870999999998
54670,1759904261,2025-10-08 08:17:41,172.217.16.46,1,8.9245293
54969,1759904274,2025-10-08 08:17:54,142.250.186.110,1,8.696450099999998
55330,1759904255,2025-10-08 08:17:35,172.217.12.142,1,8.3379876
55515,1759904250,2025-10-08 08:17:30,142.250.204.14,1,17.9751999
55761,1759904279,2025-10-08 08:17:59,172.253.122.91,1,5.6355957
55859,1759904252,2025-10-08 08:17:32,216.58.209.14,1,4.407858200000001
60135,1759904276,2025-10-08 08:17:56,142.250.200.78,1,33.386516300000004
60254,1759904275,2025-10-08 08:17:55,142.251.32.110,1,10.845012599999999
60339,1759904279,2025-10-08 08:17:59,142.251.29.190,1,13.9335805
60433,1759904257,2025-10-08 08:17:37,172.253.118.136,1,41.2894459
60525,1759904261,2025-10-08 08:17:41,142.250.178.174,1,106.93206030000002
60689,1759904254,2025-10-08 08:17:34,142.250.72.174,1,128.2741705
60958,1759904256,2025-10-08 08:17:36,142.251.40.46,1,3.2961584999999998
61181,1759904261,2025-10-08 08:17:41,216.58.215.78,1,12.623419199999999
61448,1759904248,2025-10-08 08:17:28,173.194.76.136,1,14.774470399999998
61476,1759904261,2025-10-08 08:17:41,142.250.200.78,1,29.451672900000005
61915,1759904277,2025-10-08 08:17:57,142.250.73.110,1,9.0352283
62093,1759904259,2025-10-08 08:17:39,142.250.179.110,1,8.2302687
62174,1759904257,2025-10-08 08:17:37,142.251.30.91,1,6.9078501
62732,1759904256,2025-10-08 08:17:36,142.250.185.78,0,14.320130599999999
62917,1759904258,2025-10-08 08:17:38,172.253.122.136,0,245.6534362
62939,1759904275,2025-10-08 08:17:55,216.58.215.174,1,14.181497499999997
63046,1759904259,2025-10-08 08:17:39,142.250.185.206,1,48.4493899
64609,1759904275,2025-10-08 08:17:55,142.250.140.136,1,114.64977410000002
65369,1759904274,2025-10-08 08:17:54,142.250.67.46,1,79.5339959
65505,1759904259,2025-10-08 08:17:39,142.250.186.206,1,85.78591840000001
65507,1759904256,2025-10-08 08:17:36,142.250.74.46,1,51.017128099999994
65581,1759904253,2025-10-08 08:17:33,216.58.209.78,1,13.465748999999999
65779,1759904252,2025-10-08 08:17:32,142.250.147.136,1,27.448287900000004
1003233,1759904295,2025-10-08 08:18:15,142.250.196.110,0,4.9470775
1003512,1759904303,2025-10-08 08:18:23,142.251.36.110,1,4.5020660999999995
1003539,1759904301,2025-10-08 08:18:21,142.250.201.174,1,4.4327592
1003842,1759904294,2025-10-08 08:18:14,142.250.178.206,1,8.491486700000001
1005046,1759904296,2025-10-08 08:18:16,142.251.36.46,1,14.145845399999999
1005339,1759904305,2025-10-08 08:18:25,74.125.131.198,1,32.671905599999995
1005737,1759904291,2025-10-08 08:18:11,142.250.202.78,1,3.7395926000000004
1005819,1759904303,2025-10-08 08:18:23,142.251.15.136,1,13.358111300000001
1007642,1759904291,2025-10-08 08:18:11,142.250.178.142,1,9.2497942
1008266,1759904298,2025-10-08 08:18:18,142.251.35.174,1,12.022005499999999
1009428,1759904305,2025-10-08 08:18:25,172.217.168.238,1,2.8009855
1009611,1759904292,2025-10-08 08:18:12,142.250.185.174,1,2.4807295000000003
1010509,1759904305,2025-10-08 08:18:25,142.250.74.174,1,1.3110359
1010615,1759904301,2025-10-08 08:18:21,142.250.185.174,1,0.7645827
1010732,1759904304,2025-10-08 08:18:24,172.217.24.206,1,24.4223374
1010815,1759904300,2025-10-08 08:18:20,209.85.202.91,1,20.135646100000006
1011229,1759904293,2025-10-08 08:18:13,142.250.71.238,1,34.355065200000006
1012170,1759904298,2025-10-08 08:18:18,142.251.36.46,1,0.8227188000000002
1012349,1759904297,2025-10-08 08:18:17,142.250.71.238,1,1.1334107000000002
51062,1759904284,2025-10-08 08:18:04,142.251.36.46,1,12.8132666
51802,1759904282,2025-10-08 08:18:02,142.251.33.174,1,6.149779199999999
52969,1759904284,2025-10-08 08:18:04,142.250.178.174,1,8.823849800000001
54268,1759904286,2025-10-08 08:18:06,142.250.176.206,1,5.625816500000001
54949,1759904286,2025-10-08 08:18:06,142.251.209.14,1,13.0718293
55012,1759904282,2025-10-08 08:18:02,216.239.38.119,1,16.425937600000005
55290,1759904281,2025-10-08 08:18:01,216.58.214.78,1,6.991600099999999
55584,1759904284,2025-10-08 08:18:04,64.233.165.198,1,75.0006709
60105,1759904286,2025-10-08 08:18:06,172.217.165.14,1,16.8910764
61364,1759904280,2025-10-08 08:18:00,142.251.29.190,1,10.780843299999999
61747,1759904280,2025-10-08 08:18:00,142.251.47.110,1,8.9856283
62602,1759904287,2025-10-08 08:18:07,142.250.180.206,1,126.49527279999998
62832,1759904288,2025-10-08 08:18:08,172.217.24.46,1,5.6396675
6372,1759904294,2025-10-08 08:18:14,142.250.186.110,1,9.436400599999999
64089,1759904280,2025-10-08 08:18:00,172.217.18.14,1,22.8217323
64786,1759904282,2025-10-08 08:18:02,172.217.2.206,1,150.4491689
6492,1759904299,2025-10-08 08:18:19,142.250.72.238,1,0.8025082000000001
65132,1759904280,2025-10-08 08:18:00,172.217.21.174,1,76.0072976
7249,1759904297,2025-10-08 08:18:17,142.250.203.206,1,2.6560264000000005
7520,1759904303,2025-10-08 08:18:23,142.251.47.142,1,19.690237900000003
7548,1759904375,2025-10-08 08:19:35,172.217.167.78,1,27.358759499999998
1002570,1759904622,2025-10-08 08:23:42,142.250.185.110,1,5.487135500000001
1003136,1759904634,2025-10-08 08:23:54,209.85.202.93,1,12.7430305
1003139,1759904628,2025-10-08 08:23:48,172.217.194.136,1,25.6730638
1004171,1759904630,2025-10-08 08:23:50,142.250.198.78,1,4.1322263
1004463,1759904620,2025-10-08 08:23:40,172.217.169.142,1,50.85688270000001
1006285,1759904622,2025-10-08 08:23:42,142.250.185.78,1,6.6315675
1006437,1759904628,2025-10-08 08:23:48,172.217.168.206,1,14.897366299999998
1008095,1759904633,2025-10-08 08:23:53,172.217.168.46,1,13.949688
1008172,1759904632,2025-10-08 08:23:52,172.217.16.14,1,54.48535600000001
1008837,1759904625,2025-10-08 08:23:45,,0,-1
1009077,1759904623,2025-10-08 08:23:43,74.125.68.93,1,1.9390850999999998
1009200,1759904621,2025-10-08 08:23:41,172.217.30.238,1,0.7163839000000001
1009234,1759904630,2025-10-08 08:23:50,216.58.205.46,1,10.804974300000001
1009868,1759904635,2025-10-08 08:23:55,172.217.169.110,1,6.234409000000001
1010397,1759904634,2025-10-08 08:23:54,142.250.185.238,1,2.8494783000000004
1010399,1759904621,2025-10-08 08:23:41,216.58.208.110,1,0.7259982
1010625,1759904625,2025-10-08 08:23:45,142.251.16.93,0,221.71438019999997
1011004,1759904625,2025-10-08 08:23:45,64.233.165.198,1,3.9868756999999997
1011275,1759904621,2025-10-08 08:23:41,142.251.36.110,1,8.6354184
1012213,1759904630,2025-10-08 08:23:50,216.58.208.206,1,6.562652700000001
1003539,1759904697,2025-10-08 08:24:57,172.217.20.206,1,4.939437699999999
1003842,1759904693,2025-10-08 08:24:53,172.217.168.46,1,8.727447199999999
1005046,1759904694,2025-10-08 08:24:54,142.250.179.174,1,13.101072299999998
1005339,1759904695,2025-10-08 08:24:55,74.125.131.198,1,29.518499400000007
1005737,1759904699,2025-10-08 08:24:59,142.250.202.14,1,3.7846052
1005819,1759904691,2025-10-08 08:24:51,74.125.21.93,1,13.937141300000002
1007642,1759904692,2025-10-08 08:24:52,142.250.179.78,1,9.1142886
1008266,1759904692,2025-10-08 08:24:52,142.250.72.110,1,8.5203843
1009611,1759904695,2025-10-08 08:24:55,142.250.186.46,1,2.3105754999999997
1010509,1759904693,2025-10-08 08:24:53,142.250.74.174,1,1.3738552
1010615,1759904691,2025-10-08 08:24:51,142.250.185.78,1,0.7887328
1010732,1759904699,2025-10-08 08:24:59,142.251.43.46,1,24.522093
1011229,1759904697,2025-10-08 08:24:57,142.250.71.238,1,34.58756939999999
1012170,1759904698,2025-10-08 08:24:58,142.250.179.206,1,0.6402382999999999
1012349,1759904693,2025-10-08 08:24:53,142.250.76.238,1,0.7807529
50201,1759904653,2025-10-08 08:24:13,172.253.122.190,1,35.1580834
51062,1759904687,2025-10-08 08:24:47,216.58.214.14,1,12.1598165
51802,1759904675,2025-10-08 08:24:35,142.251.41.46,1,7.915550100000002
51943,1759904687,2025-10-08 08:24:47,142.251.46.238,1,22.0093916
52015,1759904661,2025-10-08 08:24:21,64.233.180.93,1,19.589741699999998
52229,1759904661,2025-10-08 08:24:21,142.250.65.206,1,20.0227872
52235,1759904648,2025-10-08 08:24:08,142.250.115.136,1,10.5610793
52645,1759904651,2025-10-08 08:24:11,142.250.191.206,1,22.4658085
52969,1759904675,2025-10-08 08:24:35,142.250.200.110,1,8.8559957
53309,1759904649,2025-10-08 08:24:09,172.217.18.14,1,5.749566700000001
54268,1759904675,2025-10-08 08:24:35,142.250.65.238,1,5.601125000000001
54374,1759904653,2025-10-08 08:24:13,216.58.211.14,0,36.6002208
54627,1759904662,2025-10-08 08:24:22,209.85.233.198,1,42.579600000000006
54647,1759904685,2025-10-08 08:24:45,216.58.204.142,1,18.6158918
54670,1759904654,2025-10-08 08:24:14,172.217.16.14,0,8.9079666
54949,1759904683,2025-10-08 08:24:43,216.58.205.46,0,13.8718125
54969,1759904676,2025-10-08 08:24:36,172.217.23.110,1,7.7143958
55012,1759904681,2025-10-08 08:24:41,216.239.38.119,1,16.5945584
55290,1759904680,2025-10-08 08:24:40,142.250.178.142,1,7.665183600000001
55330,1759904649,2025-10-08 08:24:09,142.250.188.238,1,8.7981585
55515,1759904651,2025-10-08 08:24:11,172.217.167.78,1,16.836512500000005
55584,1759904675,2025-10-08 08:24:35,64.233.161.198,1,78.66342929999999
55761,1759904681,2025-10-08 08:24:41,172.253.62.136,1,4.738920900000001
55859,1759904656,2025-10-08 08:24:16,142.250.203.142,1,4.5244209
60105,1759904685,2025-10-08 08:24:45,172.217.165.14,1,15.573636500000001
60135,1759904677,2025-10-08 08:24:37,142.250.200.110,1,33.924331200000005
60254,1759904684,2025-10-08 08:24:44,142.251.40.206,1,9.3156472
60339,1759904681,2025-10-08 08:24:41,142.250.129.93,0,14.134404499999999
60433,1759904655,2025-10-08 08:24:15,172.253.118.91,1,41.485683699999996
60525,1759904649,2025-10-08 08:24:09,142.250.200.142,1,104.5838254
60689,1759904661,2025-10-08 08:24:21,142.250.72.238,1,128.353155
60958,1759904659,2025-10-08 08:24:19,142.250.72.174,1,3.2222415999999994
61181,1759904659,2025-10-08 08:24:19,172.217.16.46,1,10.730689899999998
61364,1759904681,2025-10-08 08:24:41,142.250.140.91,1,10.736535100000001
61448,1759904649,2025-10-08 08:24:09,108.177.15.93,1,14.793560500000002
61476,1759904654,2025-10-08 08:24:14,142.250.200.142,1,26.1396675
